Row,ProgramCode,Prefix,FirstName,MiddleInit,LastName,MiddleName,Suffix,CardNumber,GlobalOptOut,GlobalOptDate,GlobalOptSource,LanguageCode,MaritalStatus,Gender,BirthDate,CompanyName,Country,GamingAvatar,Title,MaturitySuffix,ProfessionalSuffix,SrcFirmName,SrcUnparsedName,TitleCode,StdFirstName,StdMiddleName,StdLastName,SalutationId,SrcPhone3,SrcPhone2,SrcPhone1,SrcEmail3,SrcEmail2,SrcEmail1,SrcHardkey10,SrcHardkey9,SrcHardkey8,SrcHardkey7,SrcHardkey6,SrcHardkey5,SrcHardkey4,SrcHardkey3,SrcHardkey1,UpdatedCountry,AddressLine1,AddressLine2,AddressLine3,AddressLine4,City,StateCode,CountryCode,PostalCode,Zip4,Urbanization,AddressChannelCode,AddressLocationCode,AddressIsPreferred,AddressDeliveryStatus,DoNotStandardize,EmailAddress,EmailChannelCode,EmailLocationCode,EmailIsPreferred,EmailDeliveryStatus,PhoneNumber,PhoneCountryCode,Extension,AcceptsText,Frequency,PhoneChannelCode,PhoneLocationCode,PhoneIsPreferred,PhoneDeliveryStatus,SourceCode,JoinDate,EnrollChannelCode,TierCode,Username,Password,TermsConditionsAcceptedInd,ActivityDate,CreateFileId,CreateRecordNumber,UpdateFileId,UpdateRecordNumber,SocialAccountEmail,SocialAccountType,SocialAccountId,SocialToken,SocialTokenSecret,SocialNetworkUserName,SocialNetworkCode,AutoRewardOptInInd,GamerAlias,GamerAvatar,PostingKeyCode,PostingKeyValue,EnrollmentStoreCode,InvalidSourceCode,InVdProductlevelCode,InVdVulGarInd
1,PP,Mr.,Rick,,Legas,Alok,,48201023,FALSE,6/26/2017,,EN_US,S,M,1/22/1982,Epsilon,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,CAN,123 THE RD,# 3333,,,IRVING,TX,USA,75080,,,DM,H,TRUE,G,FALSE,Test@dx2mail.co,EM,B,TRUE,G,5025101947,USA,,TRUE,7,SM,H,TRUE,G,PP_WEB,6/26/2017,WEB,COOP,RickLega1,Admin.123,FALSE,6/26/2017,4546546,987654325,,,,,,,,MyPersonalUser,TWITTER,TRUE,JdD,,PK1239,ADDPMYROFILE,PP15001,CRM,PRDLVL,VLGIND
12,PP,,Jonah,J,Vazquez,,,14222332,FALSE,7/13/2017,,EN_US,M,M,9/25/1970,,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,CAN,425 GROVE ST,Apt 20,,,NEW YORK CITY,NY,USA,10019,,,DM,H,TRUE,G,FALSE,Test@dx2mail.co,EM,B,TRUE,G,4783295438,USA,,TRUE,7,SM,H,TRUE,G,PP_WEB,4/25/2017,WEB,COOP,JJVaz15,Admin.123,FALSE,,,,,,,,,,,,,TRUE,JJV2,,PK3239,ADDPMYROFILE,PP15001,CRM
13,PP,,Renee,,Mendoza,,,56891314,FALSE,10/14/2016,,EN_US,S,F,12/17/1972,Epsilon,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,CAN,3647 TREEHOUSE TR,,,,IRVING,TX,USA,75014,,,DM,H,TRUE,G,FALSE,Test@dx2mail.co,EM,B,TRUE,G,6416920548,USA,,TRUE,7,SM,H,TRUE,G,PP_WEB,9/8/2016,WEB,COOP,RMendoza9,Admin.123,FALSE,,,,,,,,,,,,,TRUE,RM6,,PK1239,ADDPMYROFILE,PP15001,CRM
14,FR,Ms.,Zena,,Mcintyre,,,84834512,FALSE,4/22/2017,,EN_US,S,F,1/14/1977,Lorem Inc.,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,CAN,2534 FIREWHEEL DR,,,,SAN FRANCISCO,CA,USA,94107,,,DM,H,TRUE,G,FALSE,Test@dx2mail.co,EM,B,TRUE,G,8946464879,USA,,TRUE,7,SM,H,TRUE,G,FR_WEB,5/26/2015,WEB,,ZenaM34,Admin.123,FALSE,,,,,,,,,,,,,TRUE,ZEcin4,,FR1239,ADDPMYROFILE,PP15001,CRM
15,FR,,Dalton,R,Foley,,,72211744,FALSE,1/8/2017,,EN_US,M,M,4/14/1951,,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,CAN,1567 ANTONE CT,,,,BOSTON,MA,USA,21170,,,DM,H,TRUE,G,FALSE,Test@dx2mail.co,EM,B,TRUE,G,9438279970,USA,,TRUE,7,SM,H,TRUE,G,FR_WEB,12/13/2015,WEB,,DRFoley14,Admin.123,FALSE,,,,,,,,,,,,,TRUE,DRole1,,FR2239,ADDPMYROFILE,PP15001,CRM
16,FR,,Brenna,,Rose,,,76612219,FALSE,4/21/2017,,EN_US,S,F,3/22/1991,Epsilon,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,CAN,232 BRICKHOUSE RD,#475,,,IRVING,TX,USA,75014,,,DM,H,TRUE,G,FALSE,Test@dx2mail.co,EM,B,TRUE,G,8931961435,USA,,TRUE,7,SM,H,TRUE,G,FR_WEB,12/26/2014,WEB,,BRose8456,Admin.123,FALSE,,,,,,,,,,,,,TRUE,BRose4,,FR3239,ADDPMYROFILE,PP15001,CRM
17,FR,Mr.,George,R,Garrett,,,82930617,FALSE,7/12/2017,,EN_US,S,M,11/28/1976,Purus Company,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,CAN,1746 JONES BUTLER ST,,,,SALT LAKE CITY,UT,USA,84101,,,DM,H,TRUE,G,FALSE,Test@dx2mail.co,EM,B,TRUE,G,7827874329,USA,,TRUE,7,SM,H,TRUE,G,FR_WEB,4/28/2015,WEB,,GRG2938,Admin.123,FALSE,,,,,,,,,,,,,TRUE,GRarr7,,FR1239,ADDPMYROFILE,PP15001,CRM
18,FR,,Branden,,Howe,,,74350050,FALSE,2/20/2017,,EN_US,M,M,10/5/1967,Integer Id Company,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,CAN,2694 KIRKPATRICK DR,,,,HOUSTON,TX,USA,77009,,,DM,H,TRUE,G,FALSE,Test@dx2mail.co,EM,B,TRUE,G,3678010479,USA,,TRUE,7,SM,H,TRUE,G,FR_WEB,8/24/2015,WEB,,HoweB78,Admin.123,FALSE,,,,,,,,,,,,,TRUE,HOowe2,,FR2239,ADDPMYROFILE,PP15001,CRM
19,FR,,Kendall,M,Russo,,,78934415,FALSE,3/28/2017,,EN_US,S,F,6/5/1959,Epsilon,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,CAN,2268 ELIZABETH CT,,,,IRVING,TX,USA,75014,,,DM,H,TRUE,G,FALSE,Test@dx2mail.co,EM,B,TRUE,G,5864864530,USA,,TRUE,7,SM,H,TRUE,G,FR_WEB,4/12/2014,WEB,,RMusso3,Admin.123,FALSE,,,,,,,,,,,,,TRUE,RMuss3,,FR3239,ADDPMYROFILE,PP15001,CRM
20,FR,,Cathleen,S,Robbins,,,67950125,FALSE,6/17/2017,,EN_US,M,F,2/20/1956,,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,CAN,1289 OTTERY ST,,,,BOISE,ID,USA,83701,,,DM,H,TRUE,G,FALSE,Test@dx2mail.co,EM,B,TRUE,G,4218528814,USA,,TRUE,7,SM,H,TRUE,G,FR_WEB,9/5/2014,WEB,,CSRbins20,Admin.123,FALSE,,,,,,,,,,,,,TRUE,CSobb6,,FR1239,ADDPMYROFILE,PP15001,CRM
21,FR,,Amela,,Salazar,,,91664983,FALSE,7/13/2017,,EN_US,M,F,5/26/1994,Ac Mattis LLP,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,CAN,1938 SULIVAN LN,,,,NEW ORLEANS,LA,USA,70118,,,DM,H,TRUE,G,FALSE,Test@dx2mail.co,EM,B,TRUE,G,8986619490,USA,,TRUE,7,SM,H,TRUE,G,FR_WEB,11/29/2014,WEB,,SalazarSalazarazar,Admin.123,FALSE,,,,,,,,,,,,,TRUE,SAala7,,FR2239,ADDPMYROFILE,PP15001,CRM
22,FR,Mr.,Kane,M,Stanley,,,10776969,FALSE,4/8/2017,,EN_US,S,M,4/22/1973,Epsilon,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,CAN,740 EVERGREEN TERRACE,,,,IRVING,TX,USA,75014,,,DM,H,TRUE,G,FALSE,Test@dx2mail.co,EM,B,TRUE,G,4843369580,USA,,TRUE,7,SM,H,TRUE,G,FR_WEB,8/13/2015,WEB,,Kstanley,Admin.123,FALSE,,,,,,,,,,,,,TRUE,KStan4,,FR3239,ADDPMYROFILE,PP15001,CRM
23,FR,,Sarah,,Holland,,,1115198,FALSE,10/5/2016,,EN_US,S,F,10/1/1953,Proin Corp.,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,CAN,2467 CUBILIA RD,,,,COLORADO SPRINGS,CO,USA,80901,,,DM,H,TRUE,G,FALSE,Test@dx2mail.co,EM,B,TRUE,G,8173255280,USA,,TRUE,7,SM,H,TRUE,G,FR_WEB,1/2/2016,WEB,,HollandHolland78,Admin.123,FALSE,,,,,,,,,,,,,TRUE,HOoll10,,FR1239,ADDPMYROFILE,PP15001,CRM
24,IR,Mr.,Adam,S,Baldwin,,,31123678,FALSE,7/13/2017,,EN_US,S,M,5/18/1986,Apple Inc,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,CAN,4875 CHIPMAN RD,#656,,,IRVING,TX,USA,75080,,,DM,H,TRUE,G,FALSE,Test@dx2mail.co,EM,B,TRUE,G,1137199016,USA,,TRUE,7,SM,H,TRUE,G,IR_WEB,8/31/2015,WEB,,AdamBalW12,Admin.123,FALSE,,,,,,,,,,,,,TRUE,AdamBal1,,IR1239,ADDPMYROFILE,PP15001,CRM
25,IR,Ms.,Melissa,T,Benoist,,,31123679,FALSE,7/14/2015,,EN_US,S,F,11/18/1977,Google Inc,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,CAN,1243 LOVE RD,#9632,,,IRVING,TX,USA,75014,,,DM,H,TRUE,G,FALSE,Test@dx2mail.co,EM,B,TRUE,G,1137199017,USA,,TRUE,7,SM,H,TRUE,G,IR_WEB,12/13/2015,WEB,,MelissaBenoist,Admin.123,FALSE,,,,,,,,,,,,,TRUE,MelissaB1,,IR2239,ADDPMYROFILE,PP15001,CRM
26,IR,Mr.,Reise,J,Officer,,,31123680,FALSE,7/15/2016,,EN_US,S,M,9/2/1980,Microsoft Inc,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,CAN,6732 WALNUT,#4560,,,HOUSTON,TX,USA,77009,,,DM,H,TRUE,G,FALSE,Test@dx2mail.co,EM,B,TRUE,G,1137199018,USA,,TRUE,7,SM,H,TRUE,G,IR_WEB,3/1/2016,WEB,,ReiseOfficer,Admin.123,FALSE,,,,,,,,,,,,,TRUE,ROfficer1,,IR3239,ADDPMYROFILE,PP15001,CRM
27,IR,Mr.,Eric,B,Thomas,,,31123681,FALSE,7/16/2014,,EN_US,S,M,5/18/1963,Walmart,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,CAN,7470 LUNA RD,#7897,,,COLUMBUS,OH,USA,43205,,,DM,H,TRUE,G,FALSE,Test@dx2mail.co,EM,B,TRUE,G,1137199019,USA,,TRUE,7,SM,H,TRUE,G,IR_WEB,8/7/2014,WEB,,EricThomas,Admin.123,FALSE,,,,,,,,,,,,,TRUE,EThomas1,,IR1239,ADDPMYROFILE,PP15001,CRM
28,IR,Ms.,Chandra,P,Peterson,,,31123682,FALSE,7/17/2015,,EN_US,S,F,6/20/1984,IBM,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,CAN,1239 BELT LN,#154,,,ATLANTA,GA,USA,30310,,,DM,H,TRUE,G,FALSE,Test@dx2mail.co,EM,B,TRUE,G,1137199020,USA,,TRUE,7,SM,H,TRUE,G,IR_WEB,2/4/2016,WEB,,ChandraPeterson,Admin.123,FALSE,,,,,,,,,,,,,TRUE,CPeterson1,,IR2239,ADDPMYROFILE,PP15001,CRM
29,IR,Ms.,Lisa,S,Kudrow,,,31123683,FALSE,7/18/2016,,EN_US,S,F,3/22/1982,Dell,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,CAN,3423 MAPLE ST,#875,,,HOUSTON,TX,USA,77009,,,DM,H,TRUE,G,FALSE,Test@dx2mail.co,EM,B,TRUE,G,1137199021,USA,,TRUE,7,SM,H,TRUE,G,IR_WEB,12/5/2015,WEB,,LisaKudrow,Admin.123,FALSE,,,,,,,,,,,,,TRUE,LKudrow1,,IR3239,ADDPMYROFILE,PP15001,CRM
30,IR,Mr.,Charlee,F,Chapllan,,,31123684,FALSE,7/19/2015,,EN_US,S,M,5/14/1988,Samsung,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,CAN,2133 SUMMIT RIDGE,#140,,,CHICAGO ,IL,USA,60415,,,DM,H,TRUE,G,FALSE,Test@dx2mail.co,EM,B,TRUE,G,1137199022,USA,,TRUE,7,SM,H,TRUE,G,IR_WEB,10/11/2014,WEB,,CharleeChapllan,Admin.123,FALSE,,,,,,,,,,,,,TRUE,CChapllan1,,IR1239,ADDPMYROFILE,PP15001,CRM
31,IR,Mr.,Jimmy,V,Hope,,,31123685,FALSE,7/20/2017,,EN_US,S,M,8/25/1983,Tesla,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,CAN,5464 VIEWCARRE DR,#748,,,IRVING,TX,USA,75014,,,DM,H,TRUE,G,FALSE,Test@dx2mail.co,EM,B,TRUE,G,1137199023,USA,,TRUE,7,SM,H,TRUE,G,IR_WEB,7/9/2015,WEB,,JimmyHope,Admin.123,FALSE,,,,,,,,,,,,,TRUE,JHope1,,IR2239,ADDPMYROFILE,PP15001,CRM
32,IR,Ms.,Madison,C,Keys,,,31123686,FALSE,7/21/2017,,EN_US,S,F,9/7/1963,Ford,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,CAN,3678 LA FOUNTEY DR,#783,,,NEW YORK CITY,NY,USA,10019,,,DM,H,TRUE,G,FALSE,Test@dx2mail.co,EM,B,TRUE,G,1137199024,USA,,TRUE,7,SM,H,TRUE,G,IR_WEB,9/8/2015,WEB,,MadisonKeys,Admin.123,FALSE,,,,,,,,,,,,,TRUE,MKeys1,,IR3239,ADDPMYROFILE,PP15001,CRM
33,IR,Ms.,Serena,S,Williams,,,31123687,FALSE,7/22/2016,,EN_US,S,F,5/27/1986,Toyota,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,CAN,8934 HUSTBORNE DR,#120,,,IRVING,TX,USA,75014,,,DM,H,TRUE,G,FALSE,Test@dx2mail.co,EM,B,TRUE,G,1137199025,USA,,TRUE,7,SM,H,TRUE,G,IR_WEB,9/9/2016,WEB,,SerenaWilliams,Admin.123,FALSE,,,,,,,,,,,,,TRUE,SWilliams1,,IR1239,ADDPMYROFILE,PP15001,CRM
34,PP,Mr.,simon,,turnner,,,84026165,FALSE,10/5/2016,,EN_US,S,M,9/25/1961,Epsilon,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,CAN,6352 ERAT ST,,,,IRVING,TX,USA,75014,,,DM,H,TRUE,G,FALSE,Test@dx2mail.co,EM,B,TRUE,G,7317417469,USA,,TRUE,7,SM,H,TRUE,G,PP_WEB,4/30/2017,WEB,COOP,KevSos34,Admin.123,FALSE,,,,,,,,,,,,,TRUE,KevS3,,PK2239,ADDPROFILE,PP15001,CRM
